entropy,file_size,num_strings,label
3.46,3683192,1006,0
5.89,8456124,163,1
2.73,4937908,1687,0
6.66,7890020,194,1
3.96,3732439,4365,0
3.22,3321384,1096,0
3.79,827955,4116,0
4.05,1681059,322,0
2.95,729247,3513,0
2.69,3396335,485,0
6.8,1442661,145,1
3.51,2262115,2973,0
7.13,8056618,23,1
3.59,1235485,812,0
7.25,6891055,158,1
7.33,7387671,93,1
3.78,3590457,4200,0
6.37,6575482,67,1
6.25,412997,27,1
5.6,4063138,119,1
6.99,9556680,117,1
2.73,3535403,340,0
6.45,2651349,184,1
3.82,2297835,4109,0
7.36,3033027,79,1
3.68,1841236,4485,0
7.65,3143591,161,1
3.18,2720296,1998,0
2.99,3237154,3953,0
2.99,3334579,3686,0
7.61,2384800,47,1
7.3,2257697,186,1
3.6,301328,3797,0
5.76,9563811,143,1
5.89,8012238,71,1
6.51,8939643,108,1
7.97,6028752,54,1
3.59,3164955,1446,0
6.61,3260164,194,1
6.8,7186384,196,1
3.61,606303,3935,0
4.15,1176880,2675,0
2.79,3359192,2585,0
3.82,1563263,1713,0
2.55,2993851,3524,0
6.9,9291655,154,1
7.6,2660194,106,1
2.63,3566749,1631,0
3.51,3347936,4304,0
7.84,5172202,120,1
3.54,4914138,1582,0
6.45,9718445,171,1
4.4,1113698,2244,0
3.98,1386877,870,0
3.47,3050076,3835,0
6.51,7810743,107,1
3.05,2736589,4482,0
5.99,4393524,44,1
6.6,7289427,71,1
4.46,1157848,1443,0
3.03,304015,3815,0
3.6,1340053,999,0
4.45,4575671,2830,0
2.84,4870908,1936,0
6.96,5707038,153,1
5.91,5172443,163,1
3.09,4470579,4874,0
6.89,2941431,34,1
3.06,546576,2642,0
6.67,2170570,117,1
6.62,3021881,37,1
5.72,4477970,23,1
3.7,2879436,4806,0
2.94,568909,579,0
7.33,7126484,96,1
6.93,3789487,82,1
2.89,215819,1501,0
6.82,2698236,149,1
7.78,4014923,80,1
3.85,2650778,537,0
6.23,2852943,174,1
7.99,3951282,57,1
3.43,775771,4861,0
3.93,4961892,2097,0
2.94,1614226,4861,0
5.98,3056970,55,1
6.63,6295010,75,1
5.83,2153171,33,1
5.7,6402375,181,1
7.05,9671676,76,1
6.61,772615,104,1
4.0,2425236,2998,0
3.75,558280,4235,0
2.81,1923465,2620,0
6.7,8025791,108,1
2.97,2253144,3399,0
4.38,575507,674,0
3.38,4597139,1559,0
6.34,5265525,98,1
6.93,6610186,105,1
5.88,2962239,40,1
3.35,2253708,4841,0
7.96,7943611,50,1
3.79,116109,4858,0
6.37,444490,62,1
7.22,3751620,64,1
7.87,4064962,196,1
2.56,92945,4983,0
7.77,4035455,178,1
2.76,3838386,2633,0
7.36,7608598,88,1
3.35,2364172,112,0
3.46,1069243,3719,0
3.91,3196908,3736,0
3.28,2437309,678,0
3.22,1906231,3104,0
2.7,3710973,808,0
7.41,1010920,188,1
7.11,800942,179,1
5.77,177687,111,1
4.36,2359512,4346,0
6.51,6988341,146,1
2.5,1802203,2553,0
7.39,371934,140,1
6.37,8043981,21,1
7.91,6826736,192,1
2.53,1345165,608,0
4.14,4612391,2225,0
4.06,855353,376,0
6.35,3449680,76,1
2.92,4615815,1470,0
6.42,7373360,129,1
4.1,2479588,4627,0
5.75,3248258,117,1
5.84,5451774,57,1
6.83,8503908,174,1
2.94,563130,4183,0
6.31,9366255,140,1
7.77,3739927,64,1
4.11,643356,530,0
3.46,4113886,1074,0
4.25,3227263,1341,0
2.75,3821521,609,0
3.76,3079682,466,0
7.39,1799642,119,1
3.82,4954484,480,0
3.13,493930,2434,0
7.02,6311632,32,1
3.58,3849037,670,0
4.39,2641788,2571,0
6.87,9596695,157,1
6.87,6528305,35,1
4.36,1454086,4919,0
4.25,2059021,3774,0
3.46,1066826,3801,0
7.51,9170323,79,1
7.42,9965188,124,1
3.81,2181100,2359,0
5.86,8005939,140,1
6.81,567354,123,1
7.45,7301978,164,1
6.69,2680279,103,1
7.84,7780800,169,1
7.43,9758989,184,1
3.68,1142735,4638,0
5.89,1145157,61,1
7.45,968934,75,1
3.95,3223193,4288,0
3.94,3174046,653,0
5.76,5866639,167,1
3.65,1631140,2664,0
6.81,1097160,164,1
2.74,4364350,3442,0
2.98,2529961,3738,0
3.54,3229270,1502,0
7.61,707145,24,1
3.72,2025278,4741,0
7.54,5766194,163,1
2.85,4309623,4912,0
4.27,2737772,1373,0
7.56,9631068,83,1
6.12,5849632,141,1
4.23,2303894,3954,0
4.29,2360283,2986,0
3.3,3303678,304,0
3.56,1173871,2553,0
7.98,3593064,166,1
7.32,4341473,63,1
2.65,2476743,4907,0
6.34,9130393,94,1
6.59,9757395,125,1
5.94,9738856,169,1
7.1,6864661,115,1
7.6,3045582,150,1
4.44,2669665,1212,0
3.55,4579118,513,0
3.42,3952658,1624,0
7.45,6023340,177,1
6.03,1161095,29,1
7.15,9496352,29,1
2.92,2413240,2898,0
7.75,273719,38,1
4.23,2840921,200,0
7.64,4723308,160,1
3.94,2668994,799,0
6.25,6948128,86,1
6.41,9730280,107,1
6.99,7811935,53,1
3.3,2922667,132,0
4.42,3714699,4095,0
6.47,690790,122,1
7.75,3729324,70,1
3.34,1750138,3404,0
2.5,4560446,2272,0
3.42,1832093,4097,0
3.53,2172410,2120,0
6.59,5237029,174,1
2.7,4529728,4418,0
4.38,396767,3956,0
6.2,8233762,142,1
3.45,4156587,4271,0
3.94,4061274,1126,0
6.87,9384948,110,1
6.11,8078841,139,1
6.91,6376654,59,1
3.17,4748050,4530,0
5.69,9503197,91,1
4.05,1713575,1964,0
3.45,2514814,4993,0
2.74,3145317,3137,0
5.68,9872319,45,1
7.69,8664220,128,1
7.43,9828314,26,1
3.43,2299464,3992,0
3.89,4942466,1328,0
3.58,4568396,4925,0
3.21,4922756,2884,0
3.96,2190281,2961,0
2.56,1004788,3930,0
7.55,5926473,107,1
6.46,6922285,154,1
2.88,2589951,1005,0
7.84,7892025,88,1
3.38,175250,2561,0
3.48,3672281,146,0
5.98,664531,182,1
6.2,9984013,154,1
4.14,3825920,121,0
2.5,4957990,866,0
7.12,649159,121,1
3.55,3718176,474,0
7.08,7410771,71,1
5.75,128991,49,1
3.31,30536,585,0
5.6,3401657,34,1
5.84,5797112,164,1
6.69,4410041,38,1
5.53,9536919,195,1
5.56,8363473,124,1
6.24,8686052,81,1
3.61,1640388,1667,0
2.79,583112,1896,0
2.58,534861,4442,0
6.3,4596884,83,1
4.08,2991008,563,0
2.99,2857811,3673,0
5.94,1326994,58,1
3.07,106498,3286,0
3.61,1365684,3489,0
6.7,4846231,199,1
3.15,2940617,1676,0
4.14,1440076,4012,0
4.18,2341132,1120,0
7.72,8174719,87,1
3.79,136086,3907,0
7.22,9828501,86,1
3.81,2375326,2430,0
7.72,3370008,113,1
6.9,4074846,160,1
3.89,2776674,1210,0
3.86,574518,266,0
7.68,924886,111,1
5.52,7427759,154,1
6.73,4064055,114,1
4.16,346873,1870,0
6.42,4931364,74,1
3.0,3109259,4286,0
2.94,3247654,4808,0
7.62,8437127,95,1
3.14,2012860,4978,0
7.11,5882176,81,1
4.03,3711955,475,0
5.58,5502929,182,1
3.37,3750566,4507,0
4.38,3691627,1014,0
4.4,1139688,2520,0
5.85,3462453,186,1
3.35,2221769,4222,0
6.62,3536427,90,1
3.77,341112,1235,0
7.24,5126149,142,1
7.4,3512286,198,1
6.7,8197244,63,1
5.53,205574,138,1
2.79,1859817,4489,0
7.96,9214626,40,1
6.45,6585494,170,1
3.61,1839728,257,0
3.88,4310581,3558,0
6.88,2838346,55,1
3.96,2623857,1273,0
3.81,1819082,3656,0
4.08,1829246,244,0
3.39,3182889,4637,0
7.5,3699343,25,1
3.18,2040219,3494,0
6.86,1275726,64,1
6.29,5423932,47,1
6.51,795689,74,1
6.62,2990362,55,1
7.47,2891932,43,1
7.55,2191727,94,1
7.94,2591354,168,1
2.58,4355492,1834,0
5.87,1957940,185,1
2.76,4166667,1411,0
6.56,8906143,37,1
4.32,4220487,2639,0
7.63,4661474,160,1
6.36,7689289,131,1
7.65,7895081,95,1
6.49,3503836,109,1
3.44,4827703,1916,0
6.75,3040293,39,1
5.73,3371944,179,1
6.65,7406175,148,1
7.02,2771299,124,1
4.26,948993,1475,0
4.05,2228016,3194,0
7.6,8512212,34,1
7.27,1202095,118,1
3.06,4508399,4127,0
3.03,4544504,1957,0
3.5,3315199,3288,0
5.94,1428632,141,1
7.8,8499706,22,1
3.66,3208523,3976,0
4.38,4849486,297,0
7.0,2401073,97,1
3.62,1149873,2892,0
3.73,4940135,3043,0
2.88,3533965,3324,0
6.34,1592236,196,1
7.3,7238380,152,1
5.92,8935597,166,1
3.8,4220239,4821,0
3.38,4935190,423,0
3.16,2733872,3775,0
3.12,2938724,468,0
6.87,5934402,81,1
2.77,3830267,2584,0
3.35,2720593,2677,0
3.66,4953623,724,0
6.7,1817303,177,1
7.13,6807830,169,1
5.75,279280,115,1
2.73,2769449,4444,0
6.48,9383163,191,1
3.08,4859914,4674,0
5.85,6252464,184,1
3.31,1171424,1312,0
4.32,788911,4839,0
6.59,7763030,23,1
3.83,4846783,2857,0
7.0,4859566,42,1
5.97,7109993,56,1
7.74,6333237,173,1
3.24,3080330,3839,0
6.75,5704733,181,1
3.91,1245603,1781,0
3.83,4685697,1893,0
6.35,3389365,179,1
5.94,2317663,100,1
6.13,3189427,62,1
7.19,768912,137,1
6.12,9746895,90,1
6.68,2235490,78,1
7.59,2931221,168,1
4.22,4845250,1848,0
6.99,1066245,175,1
3.58,2576098,1474,0
4.08,1278545,4952,0
4.23,1598049,3540,0
2.59,427727,875,0
7.45,2363555,129,1
5.6,1566792,88,1
2.95,4904522,4795,0
3.08,4447040,1704,0
7.54,5521580,58,1
5.52,6145925,104,1
6.42,7251316,95,1
3.95,3145588,4922,0
3.22,3907978,4094,0
7.03,256871,158,1
3.59,286736,412,0
6.75,6733112,101,1
6.51,9571560,66,1
6.2,3996498,137,1
4.0,490718,4765,0
3.97,2063981,822,0
2.74,3848102,4394,0
7.2,8796867,151,1
3.16,3991906,276,0
3.11,2582729,3874,0
4.25,776797,1157,0
3.63,3723909,670,0
7.14,4709334,113,1
5.65,2749335,157,1
2.85,4439222,688,0
2.79,1048027,1211,0
3.82,103914,281,0
4.32,2193956,2556,0
4.46,2343284,3309,0
4.48,2386727,734,0
2.95,2243587,2566,0
4.39,595039,1558,0
3.18,951553,2498,0
2.54,2789566,4589,0
2.72,4968375,2250,0
3.61,3025660,4717,0
3.46,4460243,1932,0
5.65,4061344,159,1
2.51,598206,4926,0
5.64,5201432,197,1
2.76,931759,3031,0
3.17,2415139,1386,0
7.45,3532854,61,1
4.16,1494138,1324,0
7.39,5122580,113,1
4.12,2452553,2269,0
3.43,1139022,1456,0
6.07,5156168,185,1
2.92,4638876,831,0
7.79,4135815,107,1
6.71,3262824,120,1
7.68,3224488,177,1
4.08,515606,1116,0
6.04,4681894,116,1
7.87,1358443,54,1
7.45,549225,144,1
4.32,1749350,2613,0
7.94,4879068,64,1
4.19,2317565,3013,0
2.82,2620761,819,0
6.85,6990190,92,1
6.75,3571590,155,1
4.2,251063,1492,0
2.92,3900367,1835,0
7.11,8071594,55,1
7.27,7994271,42,1
3.31,1875590,2878,0
6.35,5873308,131,1
3.35,2103441,1245,0
7.38,3947524,144,1
7.73,7997215,162,1
2.82,748866,2790,0
3.67,3636642,4136,0
6.37,2060768,72,1
2.58,1045709,3840,0
4.47,4746794,1123,0
2.7,3200126,3753,0
5.58,4741748,63,1
2.74,2281119,869,0
3.3,3217883,3660,0
5.82,7158620,34,1
6.47,5768953,81,1
7.81,9477699,86,1
7.71,8742956,163,1
3.12,1497740,1670,0
6.24,2352122,165,1
6.48,6189851,28,1
7.06,5333036,102,1
7.49,5927894,121,1
6.48,4119036,117,1
7.72,5369636,179,1
6.62,130154,80,1
4.0,3164069,4574,0
6.08,6286916,134,1
3.36,3133392,3250,0
6.89,1521012,46,1
2.99,3511952,4312,0
7.11,5927205,28,1
4.39,4490536,4554,0
5.63,1893690,21,1
2.69,3512928,3424,0
6.16,3897839,159,1
3.53,1700912,589,0
3.8,3946557,4549,0
6.06,262295,131,1
4.44,3274011,4365,0
2.93,1432811,957,0
5.76,1033795,30,1
3.36,4403980,1052,0
2.95,4919150,1546,0
4.49,2033090,669,0
6.73,1242769,95,1
5.92,5313475,81,1
2.83,3168133,3982,0
5.97,2719470,187,1
3.49,1161743,3994,0
6.92,9212779,169,1
4.46,3034922,2320,0
6.03,3069751,23,1
5.8,2507526,40,1
5.89,6021703,177,1
3.13,1159450,4291,0
2.62,3279350,1220,0
5.55,3515058,88,1
6.28,874108,29,1
6.87,1880271,53,1
6.95,3203409,183,1
6.37,4413197,69,1
7.88,7756394,77,1
3.82,576984,308,0
2.78,2743131,3265,0
6.63,6313325,130,1
4.1,2487134,4527,0
4.44,563791,1304,0
2.63,1403503,1371,0
4.01,274656,2547,0
4.12,4627149,3117,0
5.6,5250626,92,1
7.04,579647,58,1
7.19,6243969,139,1
6.89,586910,27,1
2.52,4408699,1643,0
3.98,1312291,1843,0
7.56,364594,71,1
7.03,5438302,167,1
7.25,2614392,178,1
3.52,914345,2631,0
5.76,2893074,106,1
5.7,308013,181,1
6.0,6834010,192,1
6.08,8066626,80,1
2.99,3058008,3907,0
2.71,3253841,3045,0
2.69,3422996,1028,0
6.15,3841708,28,1
3.13,4493087,1487,0
3.91,4580801,1079,0
6.95,3258120,149,1
4.4,2893190,4272,0
5.69,1382508,195,1
3.57,1535440,418,0
5.81,2886386,46,1
7.57,6516817,84,1
4.02,4840644,783,0
6.49,3928118,64,1
5.62,6571397,87,1
3.72,4872528,4150,0
5.62,3185201,38,1
6.48,2043123,114,1
4.4,2668846,4890,0
7.84,7804826,128,1
3.22,2587276,2580,0
7.58,7816103,22,1
6.66,7636580,172,1
3.47,4841355,3582,0
3.82,816852,4206,0
6.34,3930667,163,1
5.8,4772583,129,1
6.09,543531,36,1
7.35,6426106,72,1
6.07,4382666,157,1
5.68,8031680,49,1
5.95,9230674,133,1
3.95,3352794,2973,0
5.8,7730878,148,1
2.65,2156906,3230,0
4.27,3941113,4055,0
7.07,6098339,190,1
5.8,513308,125,1
3.07,741560,2550,0
4.36,3947799,2196,0
6.26,8174937,190,1
7.66,8084105,51,1
6.07,7342215,148,1
6.46,8861919,185,1
6.73,3775943,139,1
3.82,4636569,811,0
2.95,4036754,2936,0
6.99,1221676,150,1
3.32,2375131,3429,0
7.98,7238210,24,1
4.37,38190,3775,0
3.06,1656716,4051,0
3.08,3759144,4380,0
2.78,1817443,1904,0
7.72,3606347,135,1
3.86,1028632,1082,0
3.08,3274141,2203,0
7.3,978327,41,1
2.8,920635,1929,0
4.17,1360332,1067,0
6.13,5462695,199,1
4.48,4764454,4969,0
3.99,1442782,2317,0
7.19,1798677,84,1
7.95,7898162,32,1
6.29,1673385,134,1
3.41,1289909,2681,0
7.25,3786206,188,1
6.2,4134549,113,1
6.69,6942214,117,1
6.39,1508872,43,1
7.95,5111532,45,1
6.02,3489994,28,1
6.52,7061027,80,1
7.72,4532301,96,1
3.89,1676420,4325,0
4.16,4022367,3353,0
3.27,1963454,4668,0
6.43,1138048,148,1
7.56,7154058,70,1
6.33,5965819,173,1
7.12,6149906,142,1
7.8,8001346,168,1
3.21,2224754,672,0
3.81,4860578,2418,0
7.64,6000492,138,1
6.26,9340188,162,1
2.79,3755612,1790,0
2.61,2424901,4007,0
7.24,2132154,66,1
6.24,893651,131,1
6.91,785002,77,1
7.01,7710389,82,1
7.31,9766022,185,1
7.57,936005,49,1
3.02,1387531,2015,0
3.53,4817380,1701,0
6.6,6911840,184,1
7.7,658938,79,1
6.51,3758647,63,1
6.99,7071422,188,1
3.54,4444559,4690,0
3.69,2964089,3749,0
7.54,6989458,72,1
3.34,2418682,3576,0
2.83,3841029,4681,0
3.49,2189333,4280,0
7.79,2523382,29,1
7.54,5084990,108,1
7.07,6013405,104,1
3.45,2831773,2803,0
6.98,2521785,30,1
3.88,2497491,2412,0
7.45,2672971,103,1
7.81,6663321,47,1
6.76,462363,80,1
6.55,2474872,27,1
2.84,584407,4942,0
3.45,4876258,2673,0
7.82,4618103,185,1
3.6,3243079,432,0
2.85,1796602,595,0
6.49,2492200,60,1
6.43,6076311,165,1
6.04,5541484,102,1
7.45,2363116,93,1
7.27,1495797,146,1
7.32,8855415,184,1
7.49,2507174,35,1
5.9,3886681,185,1
7.21,8825279,192,1
5.56,5069527,99,1
6.28,6295838,141,1
4.36,1631906,1008,0
3.64,2559865,3416,0
3.37,2978985,2605,0
5.94,644813,179,1
2.87,547088,3641,0
3.95,3636451,363,0
3.89,4811287,208,0
7.34,963961,36,1
6.87,1523996,109,1
6.37,7192881,180,1
3.81,2833821,1317,0
3.87,2777442,3739,0
4.31,315122,2141,0
7.93,1568410,100,1
3.59,3569842,3571,0
3.82,4788003,402,0
7.51,2633138,106,1
3.66,2109196,3928,0
5.73,8710736,116,1
7.13,3858224,25,1
4.25,802693,452,0
6.45,9874948,98,1
6.5,1281677,142,1
7.85,1504200,45,1
7.46,8785005,178,1
5.89,4482050,79,1
5.68,921118,102,1
4.05,1920738,480,0
5.87,389865,63,1
2.53,125296,3199,0
4.37,4211011,3636,0
6.4,6216342,198,1
2.97,3937163,114,0
3.17,1829995,878,0
5.67,8569464,199,1
7.57,5749934,180,1
3.82,402057,4365,0
7.45,7201776,47,1
2.77,1426369,2246,0
5.79,5584303,71,1
5.96,3317044,84,1
7.78,1483888,123,1
6.71,2507699,90,1
6.06,7312364,142,1
7.82,9400741,165,1
7.36,8359376,192,1
2.81,2948078,3823,0
5.94,9201021,138,1
4.36,3386814,1523,0
3.56,2911892,262,0
2.72,1411284,1410,0
3.58,683406,3797,0
5.73,846367,185,1
4.32,473320,495,0
3.88,3861119,1859,0
3.64,1231262,2206,0
3.2,2902032,4908,0
7.2,7239645,177,1
4.22,2563669,1608,0
2.6,2626681,1111,0
2.66,2703371,1578,0
6.21,1104494,21,1
2.87,4417409,3151,0
4.16,793754,3359,0
7.24,4416597,76,1
6.34,1835014,65,1
4.48,4742250,2902,0
4.35,769641,4711,0
4.49,2895262,1364,0
7.59,4831244,56,1
3.87,1302693,4129,0
3.77,4969058,4116,0
6.88,208034,99,1
7.24,691154,163,1
7.17,3854269,134,1
4.32,1144520,321,0
7.97,6534187,30,1
4.38,3307541,699,0
6.79,1187476,25,1
7.96,6223805,62,1
2.57,3390736,2285,0
7.63,5922806,155,1
4.49,1051174,735,0
5.72,6824266,35,1
3.15,2379482,4207,0
3.18,2084652,2233,0
5.99,7608819,36,1
5.77,2679366,191,1
6.37,1017719,67,1
6.06,1423439,141,1
4.49,4083692,1316,0
6.12,6920551,104,1
7.85,7259945,155,1
6.12,8518408,32,1
4.12,4812329,4043,0
3.89,3862289,3175,0
3.46,980556,2975,0
6.0,8806937,161,1
6.36,6980650,164,1
4.18,708553,4109,0
6.13,5714807,84,1
7.17,5314024,115,1
4.38,4193358,1201,0
5.65,7694006,82,1
6.54,4123971,174,1
7.82,8807614,37,1
3.14,3108684,1837,0
6.17,4468033,159,1
4.49,538230,1950,0
6.75,3730875,94,1
7.17,107923,42,1
6.79,8663642,100,1
2.72,3094501,1068,0
3.41,4912902,4906,0
2.69,1591473,984,0
6.22,9261594,193,1
6.59,2849760,144,1
6.66,6883281,76,1
6.2,6517694,160,1
6.52,5352665,118,1
3.95,3281021,1656,0
4.39,4250177,259,0
5.74,788587,65,1
4.39,3581985,1254,0
7.39,2591568,120,1
2.63,324699,381,0
4.2,492139,1443,0
5.83,8960972,153,1
7.94,6417553,183,1
3.75,2882777,1610,0
5.76,7811797,198,1
7.68,9670352,55,1
5.63,6545498,181,1
3.78,3962002,3787,0
2.53,657144,1315,0
3.83,770280,2564,0
3.01,117382,1092,0
7.3,2570131,86,1
4.02,4958536,1754,0
6.34,2630506,170,1
7.03,694216,188,1
7.27,738722,98,1
2.9,3534679,3360,0
5.53,6508051,177,1
7.21,8187594,181,1
3.79,2846541,2208,0
5.51,8182813,92,1
4.19,3675698,793,0
3.34,1814171,4320,0
6.59,8829276,122,1
5.88,2921148,96,1
4.03,2693537,2844,0
4.42,3273807,673,0
3.0,4544792,3519,0
6.33,1907954,75,1
2.72,2935658,3636,0
4.26,2460542,3806,0
6.87,9173021,164,1
7.12,3888150,80,1
7.96,9029433,171,1
6.57,3665783,86,1
4.18,2473554,3497,0
6.5,5531357,134,1
7.02,5667344,91,1
3.83,3609632,4242,0
4.21,4640483,1599,0
6.86,4375570,65,1
4.31,98348,2847,0
3.42,3073119,785,0
3.39,4940243,2817,0
5.88,4788631,73,1
3.99,4562942,2516,0
6.81,4727941,102,1
4.28,3218178,2102,0
5.98,5384578,123,1
4.08,2387808,4667,0
5.64,2129118,81,1
2.65,3029516,705,0
6.98,6286695,43,1
7.61,3558858,51,1
2.51,3420434,1495,0
7.57,7953648,40,1
6.48,4657019,84,1
2.75,524162,3935,0
5.86,8037465,84,1
7.29,7505724,161,1
2.68,974828,4797,0
4.2,2715525,586,0
3.23,1852549,1682,0
4.38,4802544,1963,0
7.61,5870415,159,1
6.0,8644640,53,1
4.18,134793,4881,0
3.07,2243081,1298,0
6.81,1615868,44,1
7.46,6649078,176,1
7.38,7329128,61,1
5.92,1688068,127,1
2.67,1592857,4933,0
6.62,4851546,172,1
3.66,4178873,3153,0
2.81,675312,2524,0
6.54,8479688,94,1
6.85,4913679,95,1
4.04,1798497,300,0
6.63,5447959,177,1
2.7,1262732,2505,0
5.68,3577436,193,1
3.7,309625,3921,0
6.53,8768195,120,1
4.24,697659,1552,0
3.04,3386168,3341,0
2.84,3085597,2040,0
6.96,2806809,62,1
5.71,5811388,157,1
7.59,2420590,39,1
6.61,3634990,51,1
7.44,699739,31,1
3.14,2782691,246,0
6.95,102140,57,1
3.97,3446201,4435,0
6.42,1462423,23,1
4.17,4597845,4764,0
6.3,2941440,177,1
2.99,4948302,4182,0
6.32,8871989,59,1
4.42,1979858,2785,0
2.72,3214830,4178,0
5.94,2941393,157,1
2.87,4119895,2547,0
2.54,2343849,3301,0
7.52,7966252,111,1
5.6,3310672,54,1
6.37,759899,156,1
5.68,7364553,108,1
3.49,58354,875,0
7.83,2033614,75,1
7.94,3553881,36,1
6.2,2626874,172,1
7.33,2112489,80,1
7.57,7758851,53,1
2.62,3493261,2975,0
2.81,4264031,1813,0
3.31,3819238,3101,0
6.1,499478,139,1
4.48,4742162,2766,0
4.11,2361557,2160,0
6.31,8092837,156,1
4.1,4866565,1271,0
3.01,4830288,1915,0
6.17,2458919,157,1
7.23,5733686,134,1
3.66,2103665,3593,0
5.75,7209333,187,1
7.87,9920292,80,1
7.86,427892,140,1
2.69,666416,2635,0
4.24,1688592,1492,0
3.93,901758,3706,0
6.13,5321409,110,1
3.68,1020832,392,0
5.8,2448262,197,1
6.62,8345174,107,1
5.97,4463101,150,1
3.89,4824294,2103,0
4.08,1408781,4827,0
6.55,3299131,118,1
4.16,1731565,2781,0
2.74,3846413,4692,0
3.25,1723202,3402,0
4.48,4366589,2802,0
7.21,3588601,188,1
2.71,54376,1315,0
2.9,2863869,4601,0
5.96,1395074,63,1
3.4,562031,3168,0
3.07,2452351,946,0
2.84,2679288,3898,0
3.18,4471625,1364,0
3.34,1977077,3386,0
4.13,2762368,393,0
6.95,8343739,34,1
3.11,2509718,916,0
7.52,4801590,162,1
3.93,1375638,4866,0
3.65,2586301,4447,0
2.85,3085004,2495,0
3.51,1022902,2111,0
7.41,3871718,84,1
7.27,9366184,198,1
5.57,9770418,149,1
7.09,4969417,97,1
7.52,8126657,69,1
6.7,8917302,191,1
7.22,4690183,125,1
5.71,5229533,86,1
6.8,9571581,81,1
7.25,4339073,40,1
5.76,7786077,136,1
2.73,224323,3513,0
2.7,1513762,4042,0
2.6,3659236,4823,0
2.55,2644379,669,0
3.33,1916766,2280,0
6.04,5087354,53,1
3.17,1509158,1546,0
3.42,1731989,3233,0
6.82,1465067,85,1
6.97,6816159,198,1
2.7,293879,2383,0
4.27,2898095,3372,0
3.38,4563570,1637,0
3.72,652500,1630,0
5.85,9158342,128,1
3.27,759098,4558,0
5.86,9360385,57,1
2.63,2490017,3126,0
2.62,1577572,3845,0
3.94,1592964,1474,0
2.88,1949189,1931,0
2.87,537388,1541,0
5.83,7638816,193,1
3.07,1699607,658,0
7.32,2577820,124,1
6.09,9933822,99,1
4.42,4571991,4386,0
3.03,1019486,3376,0
4.26,4702631,3878,0
6.45,7019812,129,1
3.37,2959685,3056,0
3.41,4629105,2541,0
7.87,1980548,91,1
4.04,1894294,1196,0
6.28,2390427,129,1
6.59,5899938,190,1
4.08,2049402,3228,0
7.63,5389561,158,1
3.9,2029931,3916,0
3.74,680436,4029,0
2.61,2587882,1042,0
5.76,3043907,39,1
6.02,8904019,129,1
7.28,6673068,39,1
4.38,1379445,2226,0
3.47,1027426,731,0
3.6,2039722,3454,0
6.23,8315357,50,1
5.67,5742673,125,1
7.24,9215338,169,1
6.91,2273532,149,1
4.11,3869941,2110,0
2.78,2011823,3515,0
2.74,3662360,617,0
7.57,7906450,134,1
4.33,1367069,1134,0
5.64,5751514,102,1
7.15,1756538,41,1
6.8,2759586,98,1
4.09,874620,859,0
2.66,626128,4292,0
6.3,1425461,145,1
3.08,59422,2001,0
4.19,4076536,1431,0
6.28,9419755,140,1
6.87,7733887,46,1
7.73,1830083,118,1
2.63,1929447,1854,0
5.98,1412131,171,1
5.83,1526024,148,1
3.76,3393599,1524,0
5.87,1609156,188,1
2.85,2307976,239,0
2.55,1993847,496,0
5.56,795516,92,1
2.96,4671321,627,0
2.94,851888,1417,0
4.0,4006124,3915,0
3.83,4170710,2204,0
3.9,230457,758,0
7.69,7619763,21,1
3.94,3341454,2755,0
6.31,6819565,172,1
3.65,2540901,4354,0
7.3,4395032,31,1
2.89,2127562,1955,0
6.74,9197031,95,1
3.51,1928639,4242,0
5.59,7935476,66,1
4.19,1759383,403,0
3.46,3263768,1543,0
3.35,4236977,2964,0
2.83,2886529,1571,0
4.02,1463133,627,0
6.53,5046769,59,1
3.94,2966498,3317,0
5.58,3012980,183,1
5.68,5268736,127,1
7.16,9341633,131,1
2.97,3412230,271,0
5.63,7042132,101,1
5.96,7793105,146,1
6.32,5178295,183,1
2.93,4531881,2359,0
6.57,3858989,140,1
3.85,4091706,4702,0
4.3,269836,461,0
7.8,5855708,111,1
6.68,5944017,120,1
4.26,1909800,104,0
6.3,6598877,183,1
3.97,3255997,223,0
3.49,3797588,4322,0
7.14,1655672,153,1
6.95,4846787,186,1
6.67,3864004,153,1
2.95,2494211,1762,0
3.65,2705839,1048,0
7.42,9730952,193,1
4.18,3278778,1543,0
7.96,2308065,152,1
2.79,2192840,3344,0
5.57,4129103,54,1
5.89,3480241,115,1
4.17,2906423,4774,0
2.81,1461599,1561,0
7.74,3355193,107,1
3.07,1707192,3952,0
7.14,8214067,145,1
4.21,2233934,3737,0
5.9,3616240,140,1
5.82,7429189,158,1
5.54,1232775,84,1
6.72,646172,106,1
4.11,3753178,3681,0
5.5,7293252,139,1
7.99,155765,142,1
7.22,9389497,119,1
7.86,932636,99,1
6.03,7402011,166,1
2.74,1376436,4842,0
6.38,252586,130,1
3.13,4174454,1686,0
3.74,633053,186,0
3.85,2533115,2257,0
6.67,6163440,69,1
3.22,3896942,145,0
5.74,6194249,78,1
3.72,4070144,3775,0
6.27,2417209,142,1
6.46,6719971,25,1
7.61,4945684,149,1
6.32,848659,44,1
4.11,919902,1372,0
7.85,9783639,97,1
5.57,6301208,47,1
2.73,234220,3765,0
3.9,392009,3436,0
2.68,4992659,3064,0
6.15,2872871,84,1
6.61,4440118,32,1
3.55,114111,979,0
3.43,4701979,765,0
6.53,6100653,32,1
